job Title,adresse company,time,Domaine,Fonction,Contrat,Entreprise,salaire,Niveau_etude
Ingénieur Sécurité Informatique (H/F),Casablanca (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Business Analyste (F/H),Fès (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Directeur de compétences,Rabat (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Tech lead Java (H/F),Casanearshore (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur DevOps (H/F),Technopolis (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Tech Lead Ingénieur Réseau,Rabat (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Site Manager (H/F),Agadir (Maroc),05/02/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Expert Technique en Transformation Digitale du Secteur Public et en Politique Numérique (H/F),Rabat (Maroc),05/02/2024,Conseil / Etudes,Informatique / Electronique,Autre,,,Bac +5 et plus
Chef de projet Système d’Informations,Casablanca (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Concepteur développeur python,Technopolis (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Technicien de Proximité,Salé - Technopolis (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +2
APL Change Management,Salé - Technopolis (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +3
Concepteur Développeur PHP (H/F),Technopolis (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
APL Incident Management,Salé (Technopolis) (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +3
Testeur Automaticien (H/F),Rabat (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Architecte Solutions (H/F),Casablanca (Maroc),05/02/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur Système (H/F),Rabat (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Systems Administrator Junior,Sala Al Jadida (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur Logiciel DevOps Sénior ( H/F),Technopolis (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Data analyst (H/F),Casablanca (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Consultant Expert sécurité SI,Casablanca (Maroc),05/02/2024,Informatique,Informatique / Electronique,Freelance,,,Bac +5 et plus
Team Leader PDT,Casablanca (Maroc),05/02/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Expert Infrastructure SI,Casablanca (Maroc),05/02/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Réfèrent technique C/C++ (H/F),technopolis (Maroc),05/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Préparateur des Salles TP et Laboratoires / Adjoint Technique,Fès (Maroc),02/02/2024,Enseignement / Formation,Informatique / Electronique,CDI,,,Bac +2
Développeur(se) Salesforce,Casablanca (Maroc),02/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur développement .Net Junior,Casablanca (Maroc),02/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Scrum Master (H/F),Casablanca (Maroc),02/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Développeur .NET Junior,Casablanca (Maroc),02/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Penetration Testing Expert (confirmed),Rabat (Maroc),02/02/2024,Assurance / Courtage,Informatique / Electronique,Freelance,,,Bac +5 et plus
Penetration Testing Expert (Senior),Rabat (Maroc),02/02/2024,Assurance / Courtage,Informatique / Electronique,Freelance,,,Bac +5 et plus
Stagiaire IT PFE (H/F) (Stage Rémunéré),Casablanca (Maroc),02/02/2024,Informatique,Informatique / Electronique,Stage,,,Bac +5 et plus
Expert Technico Fonctionnel ( H/F),Technopolis (Maroc),01/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Software Engineer/JAVA JEE,Casablanca (Maroc),01/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Chef(s) de projet Production SI,Casablanca (Maroc),01/02/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Chef de projet SI - Moyens de paiement,Casablanca (Maroc),01/02/2024,Autres services,Informatique / Electronique,CDI,,,Bac +5 et plus
Chef de projet SI ( Plusieurs profils),Casablanca (Maroc),01/02/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Consultant SAP FICO,"Rabat, Rabat-Salé-Kénitra, Maroc (Maroc)",01/02/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur d’études JAVA/J2EE,Casablanca (Maroc),31/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Développeur AS400 / RPG,Casablanca (Maroc),31/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur Microsoft 365 H/F - Devoteam M Cloud,Casablanca (Maroc),31/01/2024,Conseil / Etudes,Informatique / Electronique,CDI,,,Bac +5 et plus
Directeur de Projets Senior,Casablanca (Maroc),31/01/2024,Banque / Finance,Informatique / Electronique,Freelance,,,Bac +5 et plus
Senior Backend Developer,Sala Al Jadida (Maroc),31/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Business Analyste (H/F),Casablanca (Maroc),31/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Expert .Net,Casablanca (Maroc),31/01/2024,Informatique,Informatique / Electronique,Freelance,,,Bac +5 et plus
Concepteur Développeur PHP,Rabat (Maroc),31/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Agent de support IT,Casablanca (Maroc),31/01/2024,Informatique,Informatique / Electronique,Autre,,,Bac +2
Chef de projet organisation et avant vente ( H/F),Casablanca (Maroc),30/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur DevOps,Rabat (Maroc),30/01/2024,Assurance / Courtage,Informatique / Electronique,Freelance,,,Bac +5 et plus
Chef de Projet Bancaire TMA,Casablanca (Maroc),30/01/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur DévOps,Casablanca (Maroc),30/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Responsable infrastructure IT,Casablanca (Maroc),30/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Chef de projet SAP,Rabat (Maroc),30/01/2024,Assurance / Courtage,Informatique / Electronique,Freelance,,,Bac +5 et plus
Service Desk Analyst (Germanophone),Rabat (Maroc),30/01/2024,Centre d'appel,Informatique / Electronique,CDI,,,Bac
Junior Data-Scientist Engineer,Benguerir (Maroc),29/01/2024,Enseignement / Formation,Informatique / Electronique,CDD,,,Bac +5 et plus
Network Intrusion Detection Intelligent Systems Engineer,Benguerir (Maroc),29/01/2024,Enseignement / Formation,Informatique / Electronique,CDD,,,Bac +5 et plus
Ingénieur Intégration Solutions Réseaux,Rabat Technopolis (Maroc),29/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Business Analyst,Rabat Technopolis (Maroc),29/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Data Engineer Python,Rabat (Maroc),29/01/2024,Distribution,Informatique / Electronique,CDI,,,Bac +5 et plus
Intégrateur Système Middle Senior (H/F),Casablanca (Maroc),29/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Cloud SaaS Engineer Senior,"Technopolis, Salé (Maroc)",29/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Intégrateur Système Middle Senior (H/F),Rabat (Maroc),29/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Support Engineer,Casablanca (Maroc),29/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Expert Cybersécurité (H/F),Casablanca (Maroc),28/01/2024,Banque / Finance,Informatique / Electronique,CDI,,,Bac +5 et plus
Administrateur SI,Nouaceur (Maroc),27/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +3
Architecte Technique Hybride H/F - Innovative Tech,Rabat (Maroc),26/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Tech Lead Java/Angular,Rabat (Maroc),26/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
consultant Sécurité des systèmes d’information,Casablanca (Maroc),26/01/2024,Banque / Finance,Informatique / Electronique,Freelance,,,Bac +5 et plus
Développeur Java/Angular Sénior,Rabat (Maroc),26/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Data Engineer Spark/Scala,Rabat (Maroc),26/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Industrial IT Expert,Casablanca (Maroc),26/01/2024,Autres Industries,Informatique / Electronique,CDI,,,Bac +5 et plus
Leader Technique Windev (F/H),Casablanca (Maroc),24/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Leader Technique Dot Net (F/H),Casablanca (Maroc),24/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Technicien Spécialisé en Systèmes et Réseau,Meknès (Maroc),23/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +2
SAP Responsible,Kénitra (Maroc),23/01/2024,Automobile / Motos / Cycles,Informatique / Electronique,CDI,,,Bac +5 et plus
Service Desk Analyst (Hispanophone),Rabat (Maroc),23/01/2024,Centre d'appel,Informatique / Electronique,CDI,,,Bac
SAP Basis Consultant,Rabat et périphérie (Maroc),23/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +2
Java Developer,Sala Al Jadida (Maroc),23/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Chef de Projet BI Anglophone (F/H),Casablanca (Maroc),22/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Data Engineer,Rabat (Maroc),22/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Consultant BI,Casablanca (Maroc),22/01/2024,Comptabilité / Audit,Informatique / Electronique,CDI,,,Bac +5 et plus
Technicien Service Desk FR/EN (H/F),Sala Al Jadida (Maroc),22/01/2024,Centre d'appel,Informatique / Electronique,CDI,,,Bac +2
Testing DevOps Senior  / Project Management Service,Rabat (Maroc),22/01/2024,Assurance / Courtage,Informatique / Electronique,Freelance,,,Bac +5 et plus
Responsable Informatique Expérimenté F/H,Casablanca (Maroc),22/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Consultant d'analyse de cycle de vie & modélisation d’impacts environnementaux (H/F),technopolis (Maroc),22/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
IT PMO,Casablanca (Maroc),22/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +3
Superviseur SI,Casablanca (Maroc),22/01/2024,Banque / Finance,Informatique / Electronique,Autre,,,Bac +3
Tech Lead Java Spark,Casablanca (Maroc),19/01/2024,Informatique,Informatique / Electronique,Freelance,,,Bac +5 et plus
Chef de Projet Senior / Agile,Fès (Maroc),19/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Consultant Cloud Azure & Data  (F/H),Casablanca (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Expert Technique Java / Angular (F/H),Rabat (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Expert Technique Java /J2EE Sénior (F/H),Fès (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Développeur Full Stack Confirmé (F/H),Casablanca (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Tech Lead Cloud Data Senior (F/H),Rabat (Maroc),18/01/2024,Informatique,Informatique / Electronique,Autre,,,Bac +5 et plus
Architecte Cloud (F/H),Rabat (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Ingénieur DevOps (F/H),Rabat (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Expert Technique Java /J2EE Sénior (F/H),Casablanca (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +4
Expert Webmethods (F/H),Rabat (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur support applicatif niveau 2 expérimenté(e) F/H,Casablanca (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Développeur(se) Web Full Stack Expérimenté(e) F/H,Casablanca (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Tech Lead (H/F),Casablanca (Maroc),18/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Consultant Support FAI,Fès (Maroc),18/01/2024,Telecom,Informatique / Electronique,Autre,,,Bac +2
Ingénieur Avant-Vente (Secteur Télécom),Mohammédia (Maroc),17/01/2024,Informatique,Informatique / Electronique,Freelance,,,Bac +5 et plus
Administrateur SAP & bases de données (H/F),Casablanca (Maroc),17/01/2024,Energie,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur Infrastructure et Cloud,Benguerir (Maroc),17/01/2024,Enseignement / Formation,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur Production Applicative,Benguerir (Maroc),17/01/2024,Enseignement / Formation,Informatique / Electronique,CDI,,,Bac +5 et plus
Scrum Master,Sala Al Jadida (Maroc),17/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Stage PFE : Intégrez nos Équipes et Évoluez à nos Côtés !,Casablanca (Maroc),17/01/2024,Informatique,Informatique / Electronique,Stage,,,Bac +5 et plus
Data Architect ( H/F),Technopolis (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Service desk analyst (Classic Arabic),Sala al Jadida (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +2
Data Architect (H/F),Rabat (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Data Architect (H/F),Casablanca (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Stagiaire Agent Helpdesk (H/F),Casablanca (Maroc),16/01/2024,Informatique,Informatique / Electronique,Stage,,,Bac +2
Data Architect (H/F),Casablanca / Rabat (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Service Delivery Officer - spécialisation Téléphonie (H/ F),Rabat (Maroc),16/01/2024,Internet / Multimédia,Informatique / Electronique,CDI,,,Bac +5 et plus
Web Developer,Sala Al Jadida (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Développeur Front-end React (H/F),Casablanca (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Expert Technico Fonctionnel Billing (H/F) -Débutant,Technopolis (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur DevOps (H/F) - Technopolis,Rabat (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Développeur Node.js (Back-end),Casablanca (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +5 et plus
Ingénieur(e) Support (H/F),Rabat (Maroc),16/01/2024,Informatique,Informatique / Electronique,CDI,,,Bac +2
